ZipCode,County,Month,Year,CustomerClass,TotalkWh,TotalGWh
91733,Los Angeles County,1,2015,Residential,4489119.0,4.489119
91733,Los Angeles County,1,2015,Commercial,10123435.0,10.123435
91740,Los Angeles County,1,2015,Residential,4499097.0,4.499097
91740,Los Angeles County,1,2015,Commercial,5427864.0,5.427864
91741,Los Angeles County,1,2015,Residential,6370289.0,6.370289
91741,Los Angeles County,1,2015,Commercial,2352858.0,2.352858
91744,Los Angeles County,1,2015,Residential,9938550.0,9.93855
91744,Los Angeles County,1,2015,Commercial,7009488.0,7.009488
91745,Los Angeles County,1,2015,Residential,9047478.0,9.047478
91745,Los Angeles County,1,2015,Commercial,7798339.0,7.798339
91746,Los Angeles County,1,2015,Residential,3827275.0,3.827275
91746,Los Angeles County,1,2015,Commercial,8871523.0,8.871523
91746,Los Angeles County,1,2015,Agricultural,827333.0,0.827333
91748,Los Angeles County,1,2015,Residential,7274837.0,7.274837
91748,Los Angeles County,1,2015,Commercial,14213633.0,14.213633
91750,Los Angeles County,1,2015,Residential,7195129.0,7.195129
91750,Los Angeles County,1,2015,Commercial,5471309.0,5.471309
91754,Los Angeles County,1,2015,Residential,4978031.0,4.978031
91754,Los Angeles County,1,2015,Commercial,8120528.0,8.120528
91755,Los Angeles County,1,2015,Residential,3774920.0,3.77492
91755,Los Angeles County,1,2015,Commercial,1563822.0,1.563822
91765,Los Angeles County,1,2015,Residential,9067511.0,9.067511
91765,Los Angeles County,1,2015,Commercial,5024738.0,5.024738
91766,Los Angeles County,1,2015,Residential,9405605.0,9.405605
91766,Los Angeles County,1,2015,Commercial,8990806.0,8.990806
91766,Los Angeles County,1,2015,Industrial,15745180.0,15.74518
91767,Los Angeles County,1,2015,Residential,7076380.0,7.07638
91767,Los Angeles County,1,2015,Commercial,6971312.0,6.971312
91767,Los Angeles County,1,2015,Agricultural,2222376.0,2.222376
91768,Los Angeles County,1,2015,Residential,4278878.0,4.278878
91768,Los Angeles County,1,2015,Commercial,5845029.0,5.845029
91770,Los Angeles County,1,2015,Residential,7950291.0,7.950291
91770,Los Angeles County,1,2015,Commercial,6503199.0,6.503199
91773,Los Angeles County,1,2015,Residential,6806075.0,6.806075
91773,Los Angeles County,1,2015,Commercial,7032070.0,7.03207
91773,Los Angeles County,1,2015,Agricultural,1094908.0,1.094908
91775,Los Angeles County,1,2015,Residential,4292177.0,4.292177
91775,Los Angeles County,1,2015,Commercial,1169186.0,1.169186
91776,Los Angeles County,1,2015,Residential,5034597.0,5.034597
91776,Los Angeles County,1,2015,Commercial,5222356.0,5.222356
91780,Los Angeles County,1,2015,Residential,5313268.0,5.313268
91780,Los Angeles County,1,2015,Commercial,2753403.0,2.753403
91789,Los Angeles County,1,2015,Residential,7612380.0,7.61238
91789,Los Angeles County,1,2015,Commercial,7314727.0,7.314727
91789,Los Angeles County,1,2015,Industrial,20638744.0,20.638744
91790,Los Angeles County,1,2015,Residential,6855505.0,6.855505
91790,Los Angeles County,1,2015,Commercial,5787228.0,5.787228
91791,Los Angeles County,1,2015,Residential,6302605.0,6.302605
91791,Los Angeles County,1,2015,Commercial,5044703.0,5.044703
91792,Los Angeles County,1,2015,Residential,4519758.0,4.519758
91792,Los Angeles County,1,2015,Commercial,2256618.0,2.256618
91801,Los Angeles County,1,2015,Residential,7709746.0,7.709746
91801,Los Angeles County,1,2015,Commercial,7410458.0,7.410458
91803,Los Angeles County,1,2015,Residential,4299280.0,4.29928
91803,Los Angeles County,1,2015,Commercial,4066695.0,4.066695
91803,Los Angeles County,1,2015,Industrial,7746951.0,7.746951
93510,Los Angeles County,1,2015,Residential,2463786.0,2.463786
93510,Los Angeles County,1,2015,Commercial,1653622.0,1.653622
93532,Los Angeles County,1,2015,Residential,606666.0,0.606666
93534,Los Angeles County,1,2015,Residential,7326203.0,7.326203
93534,Los Angeles County,1,2015,Commercial,11091418.0,11.091418
93535,Los Angeles County,1,2015,Residential,13110341.0,13.110341
93535,Los Angeles County,1,2015,Commercial,4285227.0,4.285227
93535,Los Angeles County,1,2015,Agricultural,1468704.0,1.468704
93536,Los Angeles County,1,2015,Residential,14156251.0,14.156251
93536,Los Angeles County,1,2015,Commercial,4401978.0,4.401978
93543,Los Angeles County,1,2015,Residential,2507743.0,2.507743
93543,Los Angeles County,1,2015,Commercial,902781.0,0.902781
93543,Los Angeles County,1,2015,Agricultural,1458757.0,1.458757
93544,Los Angeles County,1,2015,Residential,388195.0,0.388195
93550,Los Angeles County,1,2015,Residential,12378545.0,12.378545
93550,Los Angeles County,1,2015,Commercial,6983104.0,6.983104
93550,Los Angeles County,1,2015,Agricultural,1113689.0,1.113689
93551,Los Angeles County,1,2015,Residential,11885500.0,11.8855
93551,Los Angeles County,1,2015,Commercial,8388217.0,8.388217
93552,Los Angeles County,1,2015,Residential,6041614.0,6.041614
93552,Los Angeles County,1,2015,Commercial,1715373.0,1.715373
93552,Los Angeles County,1,2015,Agricultural,576093.0,0.576093
93553,Los Angeles County,1,2015,Residential,556469.0,0.556469
93591,Los Angeles County,1,2015,Residential,1288282.0,1.288282
90001,Los Angeles County,1,2016,Residential,4134297.0,4.134297
90001,Los Angeles County,1,2016,Commercial,4162089.0,4.162089
90002,Los Angeles County,1,2016,Residential,1510406.0,1.510406
90002,Los Angeles County,1,2016,Commercial,510831.0,0.510831
90008,Los Angeles County,1,2016,Residential,474262.0,0.474262
90022,Los Angeles County,1,2016,Residential,7077765.0,7.077765
90022,Los Angeles County,1,2016,Commercial,7489182.0,7.489182
90023,Los Angeles County,1,2016,Residential,1509999.0,1.509999
90023,Los Angeles County,1,2016,Commercial,1922475.0,1.922475
90024,Los Angeles County,1,2016,Industrial,7686499.0,7.686499
90032,Los Angeles County,1,2016,Residential,37944.0,0.037944
90038,Los Angeles County,1,2016,Residential,77295.0,0.077295
90040,Los Angeles County,1,2016,Residential,1441488.0,1.441488
90040,Los Angeles County,1,2016,Commercial,19764379.0,19.764379
90040,Los Angeles County,1,2016,Agricultural,1015367.0,1.015367
90040,Los Angeles County,1,2016,Industrial,19365837.0,19.365837
90043,Los Angeles County,1,2016,Residential,2307124.0,2.307124
90043,Los Angeles County,1,2016,Commercial,488297.0,0.488297
90044,Los Angeles County,1,2016,Residential,3171666.0,3.171666
90044,Los Angeles County,1,2016,Commercial,880201.0,0.880201
90045,Los Angeles County,1,2016,Residential,116985.0,0.116985
90045,Los Angeles County,1,2016,Commercial,394733.0,0.394733
90046,Los Angeles County,1,2016,Residential,3488912.0,3.488912
90046,Los Angeles County,1,2016,Commercial,2604536.0,2.604536
90047,Los Angeles County,1,2016,Residential,2265209.0,2.265209
90048,Los Angeles County,1,2016,Residential,945550.0,0.94555
90048,Los Angeles County,1,2016,Commercial,2097861.0,2.097861
90056,Los Angeles County,1,2016,Residential,2504768.0,2.504768
90056,Los Angeles County,1,2016,Commercial,1362760.0,1.36276
90059,Los Angeles County,1,2016,Residential,1888223.0,1.888223
90059,Los Angeles County,1,2016,Commercial,1977646.0,1.977646
90061,Los Angeles County,1,2016,Residential,1454765.0,1.454765
90061,Los Angeles County,1,2016,Commercial,3074430.0,3.07443
90063,Los Angeles County,1,2016,Residential,4082166.0,4.082166
90063,Los Angeles County,1,2016,Commercial,3349779.0,3.349779
90066,Los Angeles County,1,2016,Residential,842198.0,0.842198
90066,Los Angeles County,1,2016,Commercial,1213635.0,1.213635
90069,Los Angeles County,1,2016,Residential,4218662.0,4.218662
90069,Los Angeles County,1,2016,Commercial,8929683.0,8.929683
90201,Los Angeles County,1,2016,Residential,9297213.0,9.297213
90201,Los Angeles County,1,2016,Commercial,11015049.0,11.015049
90201,Los Angeles County,1,2016,Agricultural,598582.0,0.598582
90210,Los Angeles County,1,2016,Residential,9463721.0,9.463721
90210,Los Angeles County,1,2016,Commercial,9425887.0,9.425887
90211,Los Angeles County,1,2016,Residential,2062212.0,2.062212
90211,Los Angeles County,1,2016,Commercial,4064088.0,4.064088
90212,Los Angeles County,1,2016,Residential,3043671.0,3.043671
90212,Los Angeles County,1,2016,Commercial,4603722.0,4.603722
90220,Los Angeles County,1,2016,Residential,6585210.0,6.58521
90220,Los Angeles County,1,2016,Commercial,12663378.0,12.663378
90221,Los Angeles County,1,2016,Residential,6425279.0,6.425279
90221,Los Angeles County,1,2016,Commercial,8487430.0,8.48743
90222,Los Angeles County,1,2016,Residential,3777823.0,3.777823
